word,popularity
pioneer,positive
pious,positive
pique,negative
piracy,negative
pirate,negative
pistol,negative
pitfall,negative
pith,positive
pithy,positive
pitiable,negative
pitiful,negative
pitifully,negative
pitiless,negative
pitilessly,negative
pittance,negative
pity,negative
pivot,positive
placid,positive
plagiarism,negative
plagiarize,negative
plague,negative
plain,positive
plaintiff,negative
planning,positive
plasticky,negative
plated,negative
plausibility,positive
plausible,positive
player,negative
playful,positive
playfully,positive
playground,positive
playhouse,positive
plaything,negative
plea,negative
pleas,negative
pleasant,positive
pleasantly,positive
pleased,positive
pleases,positive
pleasing,positive
pleasingly,positive
pleasurable,positive
pleasurably,positive
pleasure,positive
plebeian,negative
pledge,positive
pledges,positive
plenary,positive
plentiful,positive
plexus,positive
plight,negative
plodding,negative
plot,negative
plotters,negative
ploy,negative
plum,positive
plumb,positive
plummet,negative
plunder,negative
plunderer,negative
plunge,negative
pluses,positive
plush,positive
plusses,positive
ply,positive
pneumonia,negative
poaching,negative
poetic,positive
poeticize,positive
poignant,positive
pointedly,positive
pointless,negative
pointlessly,negative
poise,positive
poised,positive
poison,negative
poisoned,negative
poisoning,negative
poisonous,negative
poisonously,negative
poke,negative
pokey,negative
poky,negative
polarisation,negative
polemic,negative
polemize,negative
police,positive
policeman,positive
polio,negative
polish,positive
polished,positive
polite,positive
politeness,positive
politic,positive
pollute,negative
polluter,negative
polluters,negative
pollution,negative
polution,negative
polygamy,negative
pomp,negative
pompous,negative
ponderous,negative
pool,positive
poor,negative
poorer,negative
poorest,negative
poorly,negative
pop,negative
pope,positive
popular,positive
popularity,positive
popularized,positive
population,positive
porcupine,negative
porn,negative
porno,negative
pornographic,negative
pornography,negative
portable,positive
pose,negative
posh,positive
positive,positive
positively,positive
positiveness,positive
positives,positive
possess,positive
possessed,negative
possession,negative
posterity,positive
posthumous,negative
postponement,negative
posturing,negative
potable,positive
potency,positive
potent,positive
potential,positive
pound,negative
pout,negative
poverty,negative
powerful,positive
powerfully,positive
powerless,negative
practicable,positive
practical,positive
practice,positive
practiced,positive
practise,positive
pragmatic,positive
praise,positive
praised,positive
praiseworthy,positive
praising,positive
prank,negative
prate,negative
pratfall,negative
prattle,negative
pray,positive
preaching,positive
precarious,negative
precariously,negative
precaution,positive
precautions,positive
precede,positive
precedence,positive
precedent,positive
precinct,negative
precious,positive
precipitate,negative
precipitous,negative
precise,positive
precisely,positive
precision,positive
predatory,negative
predicament,negative
predilection,positive
predominant,positive
preeminent,positive
pre-eminent,positive
preemptive,positive
prefer,positive
preferable,positive
preferably,positive
prefered,positive
preference,positive
preferences,positive
preferes,positive
preferring,positive
prefers,positive
pregnancy,negative
prejudge,negative
prejudice,negative
prejudiced,negative
prejudices,negative
prejudicial,negative
premeditated,negative
premier,positive
premises,positive
premium,positive
preoccupy,negative
prepare,positive
prepared,positive
preponderance,positive
preposterous,negative
preposterously,negative
prescient,positive
presence,positive
present,positive
presentable,positive
presentment,negative
presentment,positive
preservative,positive
preserve,positive
president,positive
pressing,negative
pressure,negative
prestige,positive
prestigious,positive
presto,positive
presumptuous,negative
presumptuously,negative
pretence,negative
pretend,negative
pretended,negative
pretending,negative
pretense,negative
pretensions,negative
pretentious,negative
pretentiously,negative
prettily,positive
pretty,positive
prevail,positive
prevaricate,negative
prevention,positive
preventive,negative
prey,negative
priceless,positive
pricey,negative
pricier,negative
prick,negative
prickle,negative
prickles,negative
prickly,negative
pride,positive
prideful,negative
priest,positive
priesthood,positive
priestly,positive
prik,negative
primacy,positive
primary,positive
prime,positive
primer,positive
primitive,negative
prince,positive
princely,positive
princess,positive
principal,positive
principle,positive
principled,positive
prison,negative
prisoner,negative
pristine,positive
privilege,positive
privileged,positive
privy,negative
prize,positive
pro,positive
proactive,positive
pro-American,positive
pro-Beijing,positive
probity,positive
problem,negative
problematic,negative
problem-free,positive
problems,negative
problem-solver,positive
procedure,positive
procession,positive
procrastinate,negative
procrastinates,negative
procrastination,negative
proctor,positive
pro-Cuba,positive
procure,positive
prodigal,negative
prodigal,positive
prodigious,positive
prodigiously,positive
prodigy,positive
producer,positive
producing,positive
production,positive
productive,positive
productively,positive
productivity,positive
profane,negative
profanity,negative
profession,positive
professional,positive
professor,positive
proficiency,positive
proficient,positive
proficiently,positive
profit,positive
profitable,positive
profound,positive
profoundly,positive
profuse,positive
profusely,positive
profusion,positive
profusion,negative
progress,positive
progression,positive
progressive,positive
prohibit,negative
prohibited,negative
prohibition,negative
prohibitive,negative
prohibitively,negative
prolific,positive
prolong,negative
prominence,positive
prominent,positive
prominently,positive
promiscuous,negative
promise,positive
promised,positive
promises,positive
promising,positive
promoter,positive
promotion,positive
prompt,positive
promptly,positive
prop,positive
propaganda,negative
propagandize,negative
pro-peace,positive
proper,positive
properly,positive
prophet,positive
prophylactic,positive
propitious,positive
propitiously,positive
proposition,positive
proprietary,negative
pros,positive
proscription,negative
proscriptions,negative
prosecute,negative
prosecution,negative
prospect,positive
prospects,positive
prosper,positive
prosperity,positive
prosperous,positive
prospros,positive
prostitute,negative
prostitution,negative
protect,positive
protecting,positive
protection,positive
protective,positive
protector,positive
protest,negative
protested,negative
protesting,negative
protests,negative
protracted,negative
proud,positive
prove,positive
proven,positive
proverbial,positive
proves,positive
provide,positive
providence,positive
providing,positive
proving,positive
provocation,negative
provocative,negative
provoke,negative
provoking,negative
prowess,positive
prudence,positive
prudent,positive
prudently,positive
pry,negative
prying,negative
psalm,positive
psychosis,negative
public,positive
publicist,negative
puffy,negative
pugnacious,negative
pugnaciously,negative
pugnacity,negative
pull,positive
pulpit,positive
punch,negative
punctual,positive
punctuality,positive
pundits,positive
pungent,negative
punish,negative
punishable,negative
punished,negative
punishing,negative
punishment,negative
punitive,negative
punk,negative
puny,negative
puppet,negative
puppets,negative
puppy,positive
pure,positive
purely,positive
purgatory,negative
purge,negative
purification,positive
purify,positive
purist,positive
purity,positive
purposeful,positive
purr,positive
pus,negative
puzzled,negative
puzzlement,negative
puzzling,negative
quack,negative
quagmire,negative
quail,negative
quaint,positive
qualified,positive
qualify,positive
qualifying,positive
qualm,negative
qualms,negative
quandary,negative
quarrel,negative
quarrellous,negative
quarrellously,negative
quarrels,negative
quarrelsome,negative
quash,negative
quasi-ally,positive
queer,negative
quell,negative
quest,positive
question,positive
questionable,negative
quibble,negative
quibbles,negative
quicker,positive
quickness,positive
quicksilver,negative
quiescent,positive
quiet,positive
quieter,positive
quinine,positive
quit,negative
quitter,negative
quiver,negative
quivering,negative
quiz,negative
quote,negative
quote,positive
rabble,negative
rabid,negative
rabies,negative
racism,negative
racist,negative
racists,negative
rack,negative
racket,negative
racy,negative
radiance,positive
radiant,positive
radiate,positive
radiation,negative
radical,negative
radicalization,negative
radically,negative
radicals,negative
radio,positive
radioactive,negative
radon,negative
rage,negative
ragged,negative
raging,negative
rags,negative
raid,negative
rail,negative
raked,negative
ram,negative
rambling,negative
rampage,negative
rampant,negative
ramshackle,negative
rancid,negative
rancor,negative
randomly,negative
rank,negative
rankle,negative
ransom,negative
rant,negative
ranted,negative
ranting,negative
rantingly,negative
rants,negative
rape,negative
raped,negative
rapid,positive
raping,negative
rapport,positive
rapprochement,positive
rapt,positive
raptors,negative
rapture,positive
raptureous,positive
raptureously,positive
rapturous,positive
rapturously,positive
rascal,negative
rascals,negative
rash,negative
rat,negative
rating,negative
rational,positive
rationality,positive
rattle,negative
rattled,negative
rattles,negative
raucous,negative
ravage,negative
rave,negative
rave,positive
ravenous,negative
raving,negative
razor-sharp,positive
reachable,positive
reactionary,negative
readable,positive
reader,positive
readily,positive
readiness,positive
reading,positive
ready,positive
reaffirm,positive
reaffirmation,positive
real,positive
realist,positive
realistic,positive
realistically,positive
realizable,positive
rear,negative
reason,positive
reasonable,positive
